"magazine","year","month","seq_issue","page_no","category","title","sub-title","author(s)","photographer(s)","optional-1","optional-2","optional-3"
"EMM","1978","7","6.3","362","None","The `guitarra española' of Joan Carles Amat","","Monica Hall","","","","","",""
"EMM","1978","7","6.3","374","None","A new piece by Henry Purcell","","Robert Pretre","","","","","",""
"EMM","1978","7","6.3","381","None","The English consort and verse anthems","","John Morehen","","","","","",""
"EMM","1978","7","6.3","385","None","Two Jacobean songs","","John Harley","","","","","",""
"EMM","1978","7","6.3","391","None","The fiddlers on the Restoration stage","","Harold Love","","","","","",""
"EMM","1978","7","6.3","401","None","Beverley Minster reconsidered","","Gwen & Jeremy Montagu","","","","","",""
"EMM","1978","7","6.3","417","None","Towards an authentic vocal style and technique in late baroque performance","","Antony Ransome","","","","","",""
"EMM","1978","7","6.3","421","None","Performing style in Bach cantatas - 2","from Ramin to Richter","Nicholas Anderson","","","","","",""
"EMM","1978","7","6.3","427","None","Corrections to EM January 1978","","","","","","","",""
"EMM","1978","7","6.3","429","None","Richard Nicholson: madrigals from Jacobean Oxford","","Craig Monson","","","","","",""
"EMM","1978","7","6.3","437","None","Performers' guide","","Roger Bray","","","","","",""
"EMM","1978","7","6.3","443","None","London salerooms","","Graham Wells","","","","","",""
"EMM","1978","7","6.3","447","Book Review","Richard Eighton Greene: The early English carols","","Fallows","","","","","",""
"EMM","1978","7","6.3","449","Book Review","Mary Remnant: Musical instruments of the West","","Montagu","","","","","",""
"EMM","1978","7","6.3","453","Book Review","Jerzy Liban: De accentuum ecclesiasticorum (Krakau 1539)","","Curtis","","","","","",""
"EMM","1978","7","6.3","453","Book Review","Jerzy Liban: De musicae laudibus oratio (Krakau 1540)","","Curtis","","","","","",""
"EMM","1978","7","6.3","453","Book Review","Jerzy Liban: De philosophiae laudibus (Krakau 1537)","","Curtis","","","","","",""
"EMM","1978","7","6.3","453","Book Review","Marcin Gallinius: Ad venerabilem virum (Krakau 1535)","","Curtis","","","","","",""
"EMM","1978","7","6.3","453","Book Review","Owen Jorgensen: Tuning the historical temperaments by ear","","Lindley","","","","","",""
"EMM","1978","7","6.3","453","Book Review","Stefan Monetarius: Epitoma utriusque musicae practicae (Krakau c.1515-1520)","","Curtis","","","","","",""
"EMM","1978","7","6.3","455","Book Review","David Johnson: Music and society in lowland Scotland in the 18th century. Fallows","","","","","","","",""
"EMM","1978","7","6.3","455","Book Review","Peter Dronke: The medieval lyric","","Fallows","","","","","",""
"EMM","1978","7","6.3","457","Book Review","Roger Boase: The origin and meaning of courtly love","","Fallows","","","","","",""
"EMM","1978","7","6.3","481","Correspondence","Rediscovering John Jenkins","","Jane Johnson","","","","","",""
"EMM","1978","7","6.3","482","Correspondence","Rediscovering John Jenkins, a reply","","Peter Holman","","","","","",""
"EMM","1978","7","6.3","483","None","A new edition of Machaut","","Stanley Boorman","","","","","",""
"EMM","1978","7","6.3","483","Correspondence","Rediscovering John Jenkins","","David Pinto","","","","","",""
"EMM","1978","7","6.3","485","None","A lute book ghost laid (to EM January 1978)","","Robert Spencer","","","","","",""
"EMM","1978","10","6.4","492","None","John Jenkins 1592-1678","the viol consort music in 4, 5 and 6 parts","Andrew Ashbee","","","","","",""
"EMM","1978","10","6.4","501","None","The founder of English viol making: John Rose","","John Pringle","","","","","",""
"EMM","1978","10","6.4","512","None","Ornamental style and the virtuoso","solo bass viol music in France c.1680-1740","Celia Pond","","","","","",""
"EMM","1978","10","6.4","519","None","Reconstructing 16th century Venetian viols","Ian Harwood talks to Martin Edmunds","","","","","","",""
"EMM","1978","10","6.4","526","None","The use of the bow in French solo viol playing of the 17th and 18th centuries","","John Hsu","","","","","",""
"EMM","1978","10","6.4","530","None","Another look at the viol","","Robert Hadaway","","","","","",""
"EMM","1978","10","6.4","540","None","The consort music of Orlando Gibbons","","Francis Baines","","","","","",""
"EMM","1978","10","6.4","544","None","Viol playing techniques in the mid 16th century","a survey of Ganassi's fingering instructions","Ian Woodfield","","","","","",""
"EMM","1978","10","6.4","551","None","Francis Baines talks to Dietrich Kessler","","","","","","","",""
"EMM","1978","10","6.4","556","None","Quantz and the passions","theory and practice","David Lasocki","","","","","",""
"EMM","1978","10","6.4","569","None","The London clavicytherium","","Elisabeth Wells","","","","","",""
"EMM","1978","10","6.4","572","None","Performing early music on record","English church music c.1660-1700 - 1","Eric van Tassel","","","","","",""
"EMM","1978","10","6.4","579","None","Performers' guide","","Roger Bray","","","","","",""
"EMM","1978","10","6.4","581","None","Corrections to EM July 1978","","","","","","","",""
"EMM","1978","10","6.4","582","None","London salerooms","","Graham Wells","","","","","",""
"EMM","1978","10","6.4","587","Book Review","Bruno Stäblein: Schriftbild der einstimmigen Musik","","Stevens","","","","","",""
"EMM","1978","10","6.4","587","Book Review","Ewald Jammers: Aufzeichnungsweisen der einstimmigen ausserliturgischen Musik des Mittelalters","","Stevens","","","","","",""
"EMM","1978","10","6.4","589","Book Review","Constance Bullock-Davis: Menestrellorum multitudo: minstrels at a royal feast","","Page","","","","","",""
"EMM","1978","10","6.4","591","Book Review","Hugh Benham: Latin church music in England c.1460-1575","","Fenlon","","","","","",""
"EMM","1978","10","6.4","593","Book Review","Lyndesay Langwill: An index of musical wind instrument makers","","Mayer Brown","","","","","",""
"EMM","1978","10","6.4","595","Book Review","Solon Michaelides: The music of ancient Greece: an encyclopaedia","","Chew","","","","","",""
"EMM","1978","10","6.4","597","Book Review","Leon Plantinga: Clementi: his life and music","","Sachs","","","","","",""
"EMM","1978","10","6.4","599","Book Review","Jeannine Alton, Brian Jeffery: Bele buche e bele parleure: a guide to the prononciation of medieval and renaissance French for singers and others","","Wright","","","","","",""
"EMM","1978","10","6.4","599","Book Review","Peter Williams, ed.: The organ yearbook, vol VII","","Elcombe","","","","","",""
"EMM","1978","10","6.4","601","Book Review","Jane Glover: Cavalli","","Timms","","","","","",""
"EMM","1978","10","6.4","603","Book Review","J.M. Thomson, ed.: The future of early music in Britain","","Sadie","","","","","",""
"EMM","1978","10","6.4","629","Correspondence","The first complete edition of Marenzio","","John Steele","","","","","",""
"EMM","1978","10","6.4","629","Correspondence","Two Jacobean songs, a reply","","John Harley","","","","","",""
"EMM","1978","10","6.4","629","Correspondence","Two Jacobean songs. Peter Holman","","","","","","","",""
"EMM","1978","10","6.4","631","Correspondence","A postscript to Amat","","Monica Hall","","","","","",""
"EMM","1978","10","6.4","631","Correspondence","The size of church choirs","","Michael Tweedie","","","","","",""
"EMM","1978","10","6.4","633","Correspondence","Lute tablatures","","Roger Harmon","","","","","",""
"EMM","1978","10","6.4","633","Correspondence","Lute tablatures","","W.L. Brown","","","","","",""
"EMM","1978","10","6.4","633","Correspondence","Viol studies","","Alice Robbins","","","","","",""
"EMM","1979","1","7.1","2","None","Editorial: an American air","","J.M. Thomson","","","","","",""
"EMM","1979","1","7.1","3","None","Concert in a house","musical iconography and musical thought","Richard Leppert","","","","","",""
"EMM","1979","1","7.1","18","None","Rameau's harpsichord transcriptions from `les Indes galantes'","","Graham Sadler","","","","","",""
"EMM","1979","1","7.1","25","None","On performing `lo estampies'","","Frederick Crane","","","","","",""
"EMM","1979","1","7.1","34","None","`Il modo di far la fantasia'","an appreciation of Luzzaschi's instrumental Style","Anthony Newcomb","","","","","",""
"EMM","1979","1","7.1","39","None","Once more: the `French overture style'","","Frederick Neumann","","","","","",""
"EMM","1979","1","7.1","46","None","The complete orchestral musician","","Neal Zaslaw","","","","","",""
"EMM","1979","1","7.1","48","None","Some thoughts on the performance of concert music","","Neal Zaslaw","","","","","",""
"EMM","1979","1","7.1","59","None","How did the viola da gamba sound","","John Rutledge","","","","","",""
"EMM","1979","1","7.1","70","None","Interpreting style: a tribute to Howard Ferguson","","Howard Schott","","","","","",""
"EMM","1979","1","7.1","75","None","Corrections EM October 1976, October 1978","","","","","","","",""
"EMM","1979","1","7.1","79","None","Restoration, conservation, repair and maintenance","some considerations on the care of musical instruments","Cary Karp","","","","","",""
"EMM","1979","1","7.1","85","None","Performing early music on record","English church music c.1660-1700 - 2","Eric van Tassel","","","","","",""
"EMM","1979","1","7.1","89","None","Underneath the archives","Madeau Stewart recalls early days with J.M. Thomson.","","","","","","",""
"EMM","1979","1","7.1","99","None","Performing style Bach cantatas - 3","","Nicholas Anderson","","","","","",""
"EMM","1979","1","7.1","103","None","Paris revisited","Howard Schott describes the flourishing state of French harpsichord making as shown at the 1978 Paris Harpsichord Forum.","","","","","","",""
"EMM","1979","1","7.1","111","None","Performers' guide","","Roger Bray","","","","","",""
"EMM","1979","1","7.1","117","None","London salerooms","","Graham Wells","","","","","",""
"EMM","1979","1","7.1","119","Book Review","Wulf Art: Basler Jahrbuch für historische Musikpraxis, I: 1977","","Fallows","","","","","",""
"EMM","1979","1","7.1","121","Book Review","Alexander Bellow: The illustrated history of the guitar","","Tyler","","","","","",""
"EMM","1979","1","7.1","123","Book Review","Daniel Waitzman: The art of playing the recorder","","Turner","","","","","",""
"EMM","1979","1","7.1","125","Book Review","Bartolomé Ramos de Pareja: Musica practica","","Fallows","","","","","",""
"EMM","1979","1","7.1","125","Book Review","Jean Jenkins: International directory of musical instrument collections","","Thomson","","","","","",""
"EMM","1979","1","7.1","125","Book Review","Performance practice in early American choral music","","Smith","","","","","",""
"EMM","1979","1","7.1","127","Book Review","Ruth Hilton: An index early music in selected anthologies","","Fallows","","","","","",""
"EMM","1979","1","7.1","127","Book Review","Vrej Nersessian: Essays on Armenian music","","Fallows","","","","","",""
"EMM","1979","1","7.1","135","Correspondence","Notes on a mystery: conrnamuse and dulzaina","","David Fallows","","","","","",""
"EMM","1979","1","7.1","135","Correspondence","Vivaldi's esoteric instruments, a reply","","Eleanor Selfridge-Field","","","","","",""
"EMM","1979","1","7.1","135","Correspondence","Vivaldi's esoteric instruments. Andrew Stiller","","","","","","","",""
"EMM","1979","4","7.2","154","None","Editorial","","J.M. Thomson","","","","","",""
"EMM","1979","4","7.2","155","None","The developing violin","Jaap Schröder in conservation with Christopher Hogwood edited by Clare Almond","","","","","","",""
"EMM","1979","4","7.2","166","None","The Unverdorben lute at Fenton House","","Christopher Challen","","","","","",""
"EMM","1979","4","7.2","174","None","The performance of Parisium organum","","Edward Roesner","","","","","",""
"EMM","1979","4","7.2","190","None","The French style and the overtures of Bach - 1","","John O'Donnell","","","","","",""
"EMM","1979","4","7.2","197","None","Gregorian chant","the restoration of the chant and 75 years of recording","Mary Berry","","","","","",""
"EMM","1979","4","7.2","218","None","A commentary on Avery Burton's `Mass on the hexachord'","","Peter Phillips","","","","","",""
"EMM","1979","4","7.2","225","None","Approaches to performance","the lutenists' view","Robert Spencer, Anthony Rooley","","","","","",""
"EMM","1979","4","7.2","235","None","Notes: EM 6/4, 7/1","","","","","","","",""
"EMM","1979","4","7.2","237","None","Bach's keyboard temperament","internal evidence from the `Well-tempered Clavier'","John Barnes","","","","","",""
"EMM","1979","4","7.2","254","None","London salerooms","","Graham Wells","","","","","",""
"EMM","1979","4","7.2","257","Book Review","R.A. Leaver: The work of John Marbeck","","Blezzard","","","","","",""
"EMM","1979","4","7.2","259","Book Review","Jean-Claude Veilhan: Les règles de l'interprétation musicale à l'époque baroque (17th-18th century) générale à tous les instruments","","Sadie","","","","","",""
"EMM","1979","4","7.2","259","Book Review","Karl Geiringer: Instruments in the history of western music","","Mo","","","","","",""
"EMM","1979","4","7.2","261","Book Review","Edward Kottick: The Collegium: a handbook","","Fallows","","","","","",""
"EMM","1979","4","7.2","263","Book Review","Iain Fenlow: Catalogue of the printed music and music manuscripts before 1801 in the music library of the University of Birmingham Barber Institute of Fine Arts","","Boorman","","","","","",""
"EMM","1979","4","7.2","263","Book Review","Ian Woodfield: The celebrated quarrel between Thomas Linley (senior) and William Herschel: an episode in the musical life of 18th century Bath","","Johnson","","","","","",""
"EMM","1979","4","7.2","265","Book Review","Francesco Luisi, ed.: Atti del convegno di studi palestriniani: 1975","","Fallows","","","","","",""
"EMM","1979","4","7.2","265","Book Review","Percy Young: The madrigal in the romantic era","","Johnson","","","","","",""
"EMM","1979","4","7.2","267","Book Review","Kees Rosenhart: the Amsterdam harpsichord tutor, I & II","","Schott","","","","","",""
"EMM","1979","4","7.2","267","Book Review","Maria Boxall: Harpsichord method","","Schott","","","","","",""
"EMM","1979","4","7.2","277","None","Notes: EM 7/1","","","","","","","",""
"EMM","1979","4","7.2","279","Correspondence","More dotting","","David Fuller","","","","","",""
"EMM","1979","4","7.2","279","Correspondence","The `Te Deum' in late medieval England","","Harrison","","","","","",""
"EMM","1979","4","7.2","281","Correspondence","Oxford anthology","","Nick Sandon","","","","","",""
"EMM","1979","4","7.2","281","Correspondence","The `Te Deum' in late medieval England, a reply","","John Caldwell","","","","","",""
"EMM","1979","4","7.2","283","Correspondence","Oxford anthology, a reply","","Christopher Page","","","","","",""
"EMM","1979","4","7.2","283","Correspondence","The `gaita gallega'","","Paul Gretton","","","","","",""
"EMM","1979","7","7.3","306","None","Editorial","","J.M. Thomson","","","","","",""
"EMM","1979","7","7.3","309","None","The earliest English keyboard","","Christopher Page","","","","","",""
"EMM","1979","7","7.3","315","None","Restoration stage fiddlers and their music","","Curtis Price","","","","","",""
"EMM","1979","7","7.3","323","None","The theorboed guitar","its repertoire in the guitar books of Granata and Gallot","Richard Pinnell","","","","","",""
"EMM","1979","7","7.3","330","None","Charpentier and the early French ensemble sonata","","Julie Anne Sadie","","","","","",""
"EMM","1979","7","7.3","336","None","The French style and the overtures of Bach - 2","","John O'Donnell","","","","","",""
"EMM","1979","7","7.3","346","None","Rediscovering baroque wind - 1","the baroque bassoon","Hansjürg Lange talks to J.M. Thomson","","","","","",""
"EMM","1979","7","7.3","351","None","The chalumeau","independent voice or poor relation","Colin Lawson","","","","","",""
"EMM","1979","7","7.3","355","None","Tonality and the baroque oboe","","Bruce Haynes","","","","","",""
"EMM","1979","7","7.3","359","None","A brief workshop manual for recorders","","Claudio Stern","","","","","",""
"EMM","1979","7","7.3","367","None","An eight-voice parody of Lassus: André Pevernage's `Bonjour mon coeur'","","Gerald Hoekstra","","","","","",""
"EMM","1979","7","7.3","378","None","Albert de Rippe: joueur de luth du roy","","Lyle Nordstrom","","","","","",""
"EMM","1979","7","7.3","386","None","Michael Prynne: a tribute","","Donald Gill","","","","","",""
"EMM","1979","7","7.3","391","None","Performers' guide","","Roger Bray","","","","","",""
"EMM","1979","7","7.3","396","None","London salerooms","","Graham Wells","","","","","",""
"EMM","1979","7","7.3","399","Book Review","John Caldwell: Medieval music","","Edwards","","","","","",""
"EMM","1979","7","7.3","401","Book Review","Emil Vogel, Alfred Einstein, François Lesure, Claudio Sartori: Bibliografia della musica italiana vocale pubblicata dal 1500 al 1700","","Fenlon","","","","","",""
"EMM","1979","7","7.3","403","Book Review","Richard McGowan: Italian baroque solo sonatas for the recorder and the flute. Mayer Brown","","","","","","","",""
"EMM","1979","7","7.3","405","Book Review","Philip Macleod-Coupe: Lute construction","","Segerman","","","","","",""
"EMM","1979","7","7.3","409","Book Review","Anik Devries: Edition et commerce de la musique gravée à Paris dans la première moitié du 15e siècle","","Thomson","","","","","",""
"EMM","1979","7","7.3","409","Book Review","Cinq catalogues d'éediteurs de musique à Paris (1824-1834)","","Thomson","","","","","",""
"EMM","1979","7","7.3","409","Book Review","David Hiley, ed.: Journal of the Plainsong & Mediaeval Music Society, I (1978)","","Fallows","","","","","",""
"EMM","1979","7","7.3","411","Book Review","Peter Le Huray: Music and the reformation in England 1549-1660","","Fallows","","","","","",""
"EMM","1979","7","7.3","431","Correspondence","The cornamuse mystery, a reply","","David Fallows","","","","","",""
"EMM","1979","7","7.3","431","Correspondence","The cornamuse mystery","","Barra Boydell","","","","","",""
"EMM","1979","7","7.3","431","Correspondence","The cornamuse mystery","","Hermann Moeck","","","","","",""
"EMM","1979","7","7.3","433","Correspondence","Editing Marenzio","","Iain Fenlon","","","","","",""
"EMM","1979","7","7.3","433","Correspondence","Marais' bow strokes, a reply","","John Hsu","","","","","",""
"EMM","1979","7","7.3","433","Correspondence","Marais' bow strokes","","Julian Drake","","","","","",""
"EMM","1979","10","7.4","450","None","Editorial","","J.M. Thomson","","","","","",""
"EMM","1979","10","7.4","452","None","Keyboards, an introduction","","Gustav Leonhardt","","","","","",""
"EMM","1979","10","7.4","453","None","Ioannes and Andreas Ruckers","a quatercentenary celebration","Grant O'Brien","","","","","",""
"EMM","1979","10","7.4","467","None","Wanda Landowska","a centenary appraisal","Howard Schott","","","","","",""
"EMM","1979","10","7.4","473","None","Mrs Crawley's Couchet (harpsichord) reconsidered","","Sheridan Germann","","","","","",""
"EMM","1979","10","7.4","482","None","The myth of the chekker","","Christopher Page","","","","","",""
"EMM","1979","10","7.4","491","None","Well tempering the clavier: five methods","","William Blood","","","","","",""
"EMM","1979","10","7.4","499","None","The renaissance harp","the instrument and its music","Michael Morrow","","","","","",""
"EMM","1979","10","7.4","511","None","Ioerg Wier an early 16th century crumhorn maker","","Barra Boydell","","","","","",""
"EMM","1979","10","7.4","520","None","`Dueil angoisseus' and `Dulongesux'","","Walter Kemp","","","","","",""
"EMM","1979","10","7.4","523","None","Tribute to Eric Halfpenny","","Jeremy Montagu","","","","","",""
"EMM","1979","10","7.4","524","None","London salerooms","","Graham Wells","","","","","",""
"EMM","1979","10","7.4","529","Book Review","Colin Hand: John Taverner: his life and music","","Bowers","","","","","",""
"EMM","1979","10","7.4","531","Book Review","Michael Talbot: Vivaldi","","Selfridge-Field","","","","","",""
"EMM","1979","10","7.4","533","Book Review","Alan Kendall: Vivaldi","","Anderson","","","","","",""
"EMM","1979","10","7.4","535","Book Review","Census catalogue of manuscript sources of polyphonic music 1400-1550, vol 1: A-J","","Fallows","","","","","",""
"EMM","1979","10","7.4","539","Book Review","François Lesure: Musique et musiciens Français du 16e siècle","","Thomson","","","","","",""
"EMM","1979","10","7.4","539","Book Review","Margery Corbett, Ronald Lightbown: The comeley frontispiece: the emblematic title page in England 1550-1600","","Thomson","","","","","",""
"EMM","1979","10","7.4","541","Book Review","Beverly White: Playing the viol: a beginner's manual","","Wess.","","","","","",""
"EMM","1979","10","7.4","541","Book Review","Paul Gretton, ed.: Cornett and sackbutt","","Fallows","","","","","",""
"EMM","1979","10","7.4","561","Correspondence","On holding the violin","","Charles Medlam","","","","","",""
"EMM","1979","10","7.4","561","Correspondence","Vivaldi's instrumentation","","Michael Talbot","","","","","",""
"EMM","1979","10","7.4","563","Correspondence","On holding the violin, a reply","","Clare Almond","","","","","",""
"EMM","1979","10","7.4","563","Correspondence","Ut re mi fa sol, a reply","","Peter Phillips","","","","","",""
"EMM","1979","10","7.4","563","Correspondence","Ut re mi fa sol","","Jason Smart","","","","","",""
"EMM","1980","1","8.1","2","None","Editorial","","J.M. Thomson","","","","","",""
"EMM","1980","1","8.1","3","None","The golden age regained","cathedrals and choir schools of Britain","Peter Phillips","","","","","",""
"EMM","1980","1","8.1","17","None","Style in early music singing","","Andrea von Ramm","","","","","",""
"EMM","1980","1","8.1","21","None","The performing pitch of English 15th century church polyphony","","Roger Bowers","","","","","",""
"EMM","1980","1","8.1","29","None","An American university consort","","Edith Borroff","","","","","",""
"EMM","1980","1","8.1","35","None","More light on early Tudor pitch","","Roger Bray","","","","","",""
"EMM","1980","1","8.1","43","None","Alfred Deller","","Michael Tippett, Walter Bergmann, Robert Spencer","","","","","",""
"EMM","1980","1","8.1","47","None","Sylvius Leopold Weiss","","Douglas Alton Smith","","","","","",""
"EMM","1980","1","8.1","59","None","The re-creation of an Italian renaissance harp","","Robert Hadaway","","","","","",""
"EMM","1980","1","8.1","65","None","Finding the appropriate attitude (on stage performance)","Dene Barnett in conservation with Ian Parker","","","","","","",""
"EMM","1980","1","8.1","71","Observations","The orchestral musician compleated","","Neal Zaslaw","","","","","",""
"EMM","1980","1","8.1","72","Observations","The sweet sound of the viol","","Carl Hugo Agren","","","","","",""
"EMM","1980","1","8.1","75","Observations","The sweet sound of the viol, a reply","","John Rutledge","","","","","",""
"EMM","1980","1","8.1","77","Observations","The dynamics of viol making","","Keith Hill","","","","","",""
"EMM","1980","1","8.1","77","Observations","The principles of l'Affilard","","Erich Schwandt","","","","","",""
"EMM","1980","1","8.1","79","Observations","The principles of l'Affilard, a reply","","John O'Donnell","","","","","",""
"EMM","1980","1","8.1","81","Observations","Instrumental history","","Karl Geiringer","","","","","",""
"EMM","1980","1","8.1","83","Observations","Instrumental history, a reply","","Jeremy Montagu","","","","","",""
"EMM","1980","1","8.1","85","None","A radio spectacle","","Roger Savage","","","","","",""
"EMM","1980","1","8.1","87","None","Vitality displayed","","Howard Schott","","","","","",""
"EMM","1980","1","8.1","91","None","London salerooms","","Graham Wells","","","","","",""
"EMM","1980","1","8.1","93","Book Review","Oliver Neighbour: The consort and keyboard music of William Byrd","","Edwards","","","","","",""
"EMM","1980","1","8.1","94","Book Review","Warren Babb, tr.: Hucbald, Guido and John on music","","Page","","","","","",""
"EMM","1980","1","8.1","96","Book Review","Doreen Muskett: Method for the vielle or hurdy-gurdy","","Baines","","","","","",""
"EMM","1980","1","8.1","96","Book Review","Helmut Mönkemeier: Spiel- und Übungsbuch in 4 Teilen für Krummhörner, Cornamusen, Kortholte und andere Blasinstrumente der Renaissance- und Barockzeit","","Boydell","","","","","",""
"EMM","1980","1","8.1","96","Book Review","Helmut Mönkemeier: Spielanleitung für Zinken in d' and a","","Boydell","","","","","",""
"EMM","1980","1","8.1","96","Book Review","Otto Steinkopf, Volker Kernbach: Anleitung für das Musizieren auf Pommern, Dulcianen und Ranketten","","Boydell","","","","","",""
"EMM","1980","1","8.1","97","Book Review","Will Jansen: The bassoon: its history, construction, makers, players and music - part I, plates I & II","","Waterhouse","","","","","",""
"EMM","1980","1","8.1","101","Book Review","Philip Drummond: Australian directory of music research","","Fallows","","","","","",""
"EMM","1980","1","8.1","129","Correspondence","Bach's temperament","","Claudio di Veroli","","","","","",""
"EMM","1980","1","8.1","129","Correspondence","Pipe fingering made easier","","Philip Astle","","","","","",""
"EMM","1980","4","8.2","146","None","Editorial, the influence of the keyboard revival","","J.M. Thomson","","","","","",""
"EMM","1980","4","8.2","148","None","The role of the keyboard continuo in French opera 1673-1776","","Graham Sadler","","","","","",""
"EMM","1980","4","8.2","158","None","The Viennese fortepiano of the late 18th century","","Malcolm Bilson","","","","","",""
"EMM","1980","4","8.2","163","None","Les folies françaises","","Jane Clark","","","","","",""
"EMM","1980","4","8.2","170","None","The manner of interpretation","","Zuzanna Ruzicková","","","","","",""
"EMM","1980","4","8.2","173","None","A modern approach to the historic organ","","Cleveland Johnson","","","","","",""
"EMM","1980","4","8.2","180","None","The golden age regained - 2","","Peter Phillips","","","","","",""
"EMM","1980","4","8.2","199","None","The violin bow in the 18th century","","David Boyden","","","","","",""
"EMM","1980","4","8.2","213","None","Does restoration destroy evidence","","John Barnes","","","","","",""
"EMM","1980","4","8.2","219","None","Tribute to Arthur Mendel","","Lewis Lockwood","","","","","",""
"EMM","1980","4","8.2","221","Observations","Flemish harpsichord pitches","","Ian Harwood","","","","","",""
"EMM","1980","4","8.2","222","Observations","Keyboard scholarship","","Nicolas Meeùs","","","","","",""
"EMM","1980","4","8.2","223","Observations","Keyboard scholarship, a reply","","Christopher Page","","","","","",""
"EMM","1980","4","8.2","226","Observations","The developing violin bow","","Julian Clark","","","","","",""
"EMM","1980","4","8.2","229","None","London salerooms","","Graham Wells","","","","","",""
"EMM","1980","4","8.2","233","Book Review","Gerald Abraham: The concise Oxford history of music","","Milner","","","","","",""
"EMM","1980","4","8.2","234","Book Review","J. Lambrechts-Douillez: Colloquium: Ruckers klavecymbels an copiën","","Schott","","","","","",""
"EMM","1980","4","8.2","235","Book Review","Jindrich Keller: The production of wind instruments in Bohemia before 1800 (in Czech)","","Zamanová","","","","","",""
"EMM","1980","4","8.2","237","Book Review","Emanuel Winternitz: Musical instruments and their symbolism in western art","","Fallows","","","","","",""
"EMM","1980","4","8.2","237","Book Review","J. Picard: Recherches sur la musique française classique, 18","","Thomson","","","","","",""
"EMM","1980","4","8.2","237","Book Review","Nicholas Temperley: Jonathan Gray and church music in York 1770-1840","","Thomson","","","","","",""
"EMM","1980","4","8.2","237","Book Review","Trevor Fawcett: Music in 18th century Norwich and Norfolk","","Thomson","","","","","",""
"EMM","1980","4","8.2","269","Correspondence","Discography of early music, UK","","Trevor Croucher","","","","","",""
"EMM","1980","4","8.2","269","Correspondence","Small accidentals","","Morehen","","","","","",""
"EMM","1980","4","8.2","269","Correspondence","The origin of `original'","","Howard Schott","","","","","",""
"EMM","1980","4","8.2","269","Correspondence","Unpopular Marenzio","","Keith Bennett","","","","","",""
"EMM","1980","7","8.3","290","None","Editorial, communities and crossroads","","J.M. Thomson","","","","","",""
"EMM","1980","7","8.3","291","None","`O bygone whirls'","music in the poetry of Thomas Hardy","Eric Crozier","","","","","",""
"EMM","1980","7","8.3","298","None","Polyphony of the `seconda prattica': performance practice in Italian vocal music of the mannerist era","","Fausto Razzi","","","","","",""
"EMM","1980","7","8.3","312","None","Musical instruments in Byzantine illuminated manuscripts","","Joachim Braun","","","","","",""
"EMM","1980","7","8.3","329","None","Memorials of great skill: a tale of five cities (on a motet of Alessandro Striggio)","","Iain Fenlon, Hugh Keyte","","","","","",""
"EMM","1980","7","8.3","339","None","The echoing corridor: an introduction to field recordings of ethnic music","","Madeau Stewart","","","","","",""
"EMM","1980","7","8.3","361","None","Adjustments and control of double reeds for direct blown early instruments","","John Hanchet","","","","","",""
"EMM","1980","7","8.3","366","Observations","Chalumeau and clarinet","","Eric Hoeprich","","","","","",""
"EMM","1980","7","8.3","368","Observations","Chalumeau and clarinet, a reply","","Colin Lawson","","","","","",""
"EMM","1980","7","8.3","368","Observations","Further thought on early Tudor pitch","","Roger Bowers","","","","","",""
"EMM","1980","7","8.3","375","Observations","Another chekker reference","","Tess Knighton","","","","","",""
"EMM","1980","7","8.3","377","None","London salerooms","","Graham Wells","","","","","",""
"EMM","1980","7","8.3","383","Book Review","Carol McClintock, ed & tr.: Readings in the history of music in performance","","Donington","","","","","",""
"EMM","1980","7","8.3","387","Book Review","James Tyler: The early guitar: a history and handbook","","Segerman","","","","","",""
"EMM","1980","7","8.3","388","Book Review","Jeremy Montagu: The world of baroque and classical musical instruments","","Donington","","","","","",""
"EMM","1980","7","8.3","391","Book Review","Jeffrey Kurtzman: Essays on the Monteverdi mass and vespers of 1610","","Roche","","","","","",""
"EMM","1980","7","8.3","393","Book Review","Brief remarks on the fortepianos which are made in Vienna by Nannette Streicher, née Stein","","Fanning","","","","","",""
"EMM","1980","7","8.3","393","Book Review","Laurence Picken, ed.: Musica asiatica","","Fallows","","","","","",""
"EMM","1980","7","8.3","428","Correspondence","The lute's lower courses","","Robin Irvine","","","","","",""
"EMM","1980","7","8.3","429","Correspondence","Danish violin testimony","","Mogens Bendstrup","","","","","",""
"EMM","1980","7","8.3","430","Correspondence","Fanshawe settings","","Peter Davidson","","","","","",""
"EMM","1980","7","8.3","430","Correspondence","Four-hole pipe","","Jim Jones","","","","","",""
"EMM","1980","7","8.3","430","Correspondence","Scottish cathedral music","","Richard Turbet","","","","","",""
"EMM","1980","10","8.4","434","None","Editorial","","J.M. Thomson","","","","","",""
"EMM","1980","10","8.4","435","None","Monsieur Doublet and his confrères","the harpsichord decorators of Paris - 1","Sheridan Germann","","","","","",""
"EMM","1980","10","8.4","453","None","Some visual aspects of French soundboard paintings","","Sheridan Germann","","","","","",""
"EMM","1980","10","8.4","454","None","The songs of Dufay","some questions of form and authenticity","Margaret Bent","","","","","",""
"EMM","1980","10","8.4","460","None","Maria Magdalene, musician and dancer","","Colin Slim","","","","","",""
"EMM","1980","10","8.4","474","None","Performing Franco-Netherlandish secular music of the late 15th century","texted and untexted parts sources","Louise Litterick","","","","","",""
