"magazine","year","month","seq_issue","page_no","category","title","sub-title","author(s)","photographer(s)","optional-1","optional-2","optional-3"
"PWW","2010","4","182","40","None","How tables work","to build a table that is strong and looks good you must tap into both the engineering and artistic sides of your brain - we show you how - and how to avoid some common table-making pitfalls","Lang","","","","","",""
"PWW","2010","4","182","46","None","The William & Mary style","this late 17th century style ushered in a radical shift in furniture design and construction","Bender","","","","","",""
"PWW","2010","4","182","50","None","Sunken treasure","as much as 750 million board feet of ancient Honduran mahogany sank to the bottom of rivers as it headed to sawmills - today, it is being reclaimed, cut, dried and sold to woodworkers","Hultman","","","","","",""
"PWW","2010","4","182","54","Flexner on Finishing","An array of lacquers","many finishes are known by this one name","Flexner","","","","","",""
"PWW","2010","4","182","64","Out of the Woodwork","'Put yer ass into it'","a boring task turns into a history lesson","Underhill","","","","","",""
"PWW","2010","6","183","8","Out of the Woodwork","A weekend of gorging woodworking","","Schwarz","","","","","",""
"PWW","2010","6","183","10","Letters","Dovetails on long boards","","Schwarz","","","","","",""
"PWW","2010","6","183","10","Letters","How does one select good card scrapers","","Schwarz","","","","","",""
"PWW","2010","6","183","10","Letters","Vice location conundrum","","Schwarz","","","","","",""
"PWW","2010","6","183","12","Letters","A clever way to easily fit turned tool handles to sockets","","Huey","","","","","",""
"PWW","2010","6","183","12","Letters","Is walnut an OK wood for a workbench top?","","Schwarz","","","","","",""
"PWW","2010","6","183","12","Letters","Where can I purchase 3/4in upcut spiral router bits?","","Huey","","","","","",""
"PWW","2010","6","183","12","Letters","Why not eschew the glue in a benchtop and just use screws?","","Schwarz","","","","","",""
"PWW","2010","6","183","14","Tricks of the Trade","A better burnisher","","Siemsen","","","","","",""
"PWW","2010","6","183","14","Tricks of the Trade","Benchtop tool hook","","Coker","","","","","",""
"PWW","2010","6","183","14","Tricks of the Trade","Removable shoulde vise","","Brown","","","","","",""
"PWW","2010","6","183","15","Tricks of the Trade","Assembly bench on wheels","","Cohen","","","","","",""
"PWW","2010","6","183","15","Tricks of the Trade","Dovetail tape tip","","Magbanua","","","","","",""
"PWW","2010","6","183","15","Tricks of the Trade","Easier glue-up","","O'Rourke","","","","","",""
"PWW","2010","6","183","16","Tool Test","A new track in routers","Bosch MRC23EVSK combination kit router","Huey","","","","","",""
"PWW","2010","6","183","18","Tool Test","Glue spoon: a traditional hide glue tool","","Fitzpatrick","","","","","",""
"PWW","2010","6","183","18","Tool Test","Glue spoon: a traditional hide glue tool","","Fitzpatrick","","","","","",""
"PWW","2010","6","183","18","Tool Test","Stanley's FatMax coping saw","","Schwarz","","","","","",""
"PWW","2010","6","183","20","Design Matters","Mouldings emphasize a form","","Walker","","","","","",""
"PWW","2010","6","183","22","Arts & Mysteries","A 1600s joiner's tool kit","period inventories offer a tantalizing glimpse - but not the complete story","Follansbee","","","","","",""
"PWW","2010","6","183","24","I can do that","A picnic of a build","","Arnold","","","","","",""
"PWW","2010","6","183","26","None","Queen Anne dressing table","this period reproduction is 'high style' on the outside, but the interior work is quite simple - and the trifid feet are easy to carve, too","Huey","","","","","",""
"PWW","2010","6","183","34","None","Arts & Crafts through-tenons","accurate work depends on location - and this simple plywood jig will help you make perfectly placed through-tenons every time","Barnard","","","","","",""
"PWW","2010","6","183","38","None","White Water Shaker table","some details on the original of this walnut side table are atypical for a Shaker piece - and some are just downright strange","Schwarz","","","","","",""
"PWW","2010","6","183","38","None","White Water Shaker table","some details on the original of this walnut side table are atypical for a Shaker piece - and some are just downright strange","Schwarz","","","","","",""
"PWW","2010","6","183","42","None","Scraper planes","discover how to tune up and use one of the best weapons in the war against tear-out","Charlesworth","","","","","",""
"PWW","2010","6","183","46","None","Inlay for curves","banding around a curved edge imparts impressive adornment; simple hose clamps are a clever way to get ahead of the learning curve","Millard","","","","","",""
"PWW","2010","6","183","50","None","Taming the top-heavy router","replace your router's base with a shop-made version that's oversized, stable and inexpensive","Lang","","","","","",""
"PWW","2010","6","183","52","Jig Journal","Shopmade saw vise","a must have device for sharpening saws","Lang","","","","","",""
"PWW","2010","6","183","54","None","New life for an old table saw","a refurbished 1944 Unisaw by Delta (sponsored article)","Shanesy","","","","","",""
"PWW","2010","6","183","58","None","Country workshops","this sylvan school offers a wide variety of classes in woodworking and more","Page","","","","","",""
"PWW","2010","6","183","60","None","Twenty questions on finishing","","Flexner","","","","","",""
"PWW","2010","6","183","62","None","Glossary of woodworking's terminology","","","","","","","",""
"PWW","2010","6","183","64","None","Sandpaper drawer","the lessons I learned from Dad's crumpled and worn-out abrasives","Barnhart","","","","","",""
"PWW","2010","8","184","8","None","The unclear future of table saws","the effects of the SawStop verdict","Schwarz","","","","","",""
"PWW","2010","8","184","8","Letters","Counterbore for holdfasts?","","Schwarz","","","","","",""
"PWW","2010","8","184","10","Letters","Layout makes sense of angles","","Lang","","","","","",""
"PWW","2010","8","184","10","Letters","Roll test for auger bits","","Houghton","","","","","",""
"PWW","2010","8","184","10","Letters","Tabletop build concerns","","Lang","","","","","",""
"PWW","2010","8","184","12","Letters","'Lost Stickly Table' snag","","Lang","","","","","",""
"PWW","2010","8","184","12","Letters","Advice on raised panel build","","Lang","","","","","",""
"PWW","2010","8","184","12","Letters","Ideal workbench base joints","","Schwarz","","","","","",""
"PWW","2010","8","184","14","Tricks of the Trade","Jack screws tweak hinges","","Bilderback","","","","","",""
"PWW","2010","8","184","14","Tricks of the Trade","Kerf jigs for perfect cuts","","Smith","","","","","",""
"PWW","2010","8","184","14","Tricks of the Trade","Remember that measurement","","Stanton","","","","","",""
"PWW","2010","8","184","15","Tricks of the Trade","Adjustable mortising jig","","Swaters","","","","","",""
"PWW","2010","8","184","15","Tricks of the Trade","Glue scraper from an planer blade","","Knapp","","","","","",""
"PWW","2010","8","184","15","Tricks of the Trade","Handy height gauge","","Gaines","","","","","",""
"PWW","2010","8","184","16","Tool Test","An new way to inlay, the Noden Razor Inlay","one word describes this, its cutters and the twist on the materials: innovative","Huey","","","","","",""
"PWW","2010","8","184","18","Tool Test","Bosch solves your drilling and driving commitment issues","Bosch lithium-ion impact drill driver","Huey","","","","","",""
"PWW","2010","8","184","18","Tool Test","Makita's new sander is built for comfort","random orbit sander","","","","","","",""
"PWW","2010","8","184","22","Design Matters","Sublime echoes, repetition of proportion and shape can create design harmony","","Walker","","","","","",""
"PWW","2010","8","184","24","Arts & Mysteries","Tallow tales & the black planes of Britain","puzzling lubrication","Underhill","","","","","",""
"PWW","2010","8","184","26","I can do that","Step Stool","whether stepping or sitting, this multi-purpose stool is sure to give your youngster a boost","Huey","","","","","",""
"PWW","2010","8","184","28","None","The return of Roubo","This 18th-century workbench endures as quite possibly the most perfect workbench design ever","Schwarz","","","","","",""
"PWW","2010","8","184","38","None","Mitered half-lap joinery","a router, a straight bit and a piece of plywood scrap are all it takes to turn a puny miter into a strong half-lap joint with just minutes of work","Huey","","","","","",""
"PWW","2010","8","184","38","None","Mitered half-lap joinery","a router, a straight bit and a piece of plywood scrap are all it takes to turn a puny miter into a strong half-lap joint with just minutes of work","Huey","","","","","",""
"PWW","2010","8","184","40","None","Designing by foot, hand & eye","this handmade stool reflects the design sensibilities of the pre-industrial age","Tolpin","","","","","",""
"PWW","2010","8","184","40","None","Magobei's dining table","this ash table with a storied past fuses Japanese sensibilities and tools with modern methods","Odate","","","","","",""
"PWW","2010","8","184","52","None","Old plane birdhouse","this easy-to-build birdhouse is just plane perfect for woodworkers","Schwarz","","","","","",""
"PWW","2010","8","184","54","None","Woodworking with wee ones","the keys to teaching your kids: allow them free range of imaginations and lie to them","Puls","","","","","",""
"PWW","2010","8","184","54","Flexner on Finishing","Filling pores for an elegant look","for a high-end traditional look, it's best to fill the pores on open-grained woods; here are two methods for achieving a mirror-flat finish","Flexner","","","","","",""
"PWW","2010","8","184","62","None","Glossary of woodworking's terminology","","","","","","","",""
"PWW","2010","8","184","64","None","New names for old tools","just keep saying 'micron'","Porcaro","","","","","",""
"PWW","2010","10","185","8","None","How you can save woodworking","","Schwarz","","","","","",""
"PWW","2010","10","185","10","Letters","Cutting Beads","","Schwarz","","","","","",""
"PWW","2010","10","185","10","Letters","Frank Klausz's method to flatten scraper plane soles","","Klausz","","","","","",""
"PWW","2010","10","185","10","Letters","How to clean shellac brushes","","Bolen","","","","","",""
"PWW","2010","10","185","10","Letters","How to clean shellac brushes","","Huey","","","","","",""
"PWW","2010","10","185","10","Letters","Should I fit my door & drawers in SketchUp","","Lang","","","","","",""
"PWW","2010","10","185","12","Letters","A simpler circular saw solution","","Fitzpatrick","","","","","",""
"PWW","2010","10","185","12","Letters","Lumber purchase advice","","Fitzpatrick","","","","","",""
"PWW","2010","10","185","12","Letters","The future of table saws","","Beyer","","","","","",""
"PWW","2010","10","185","14","Tricks of the Trade","Handsaw tenon jig","","Branam","","","","","",""
"PWW","2010","10","185","14","Tricks of the Trade","Plane blade cambering jig","","Bennet","","","","","",""
"PWW","2010","10","185","14","Tricks of the Trade","Straight edge with a grip","","Bentzley","","","","","",""
"PWW","2010","10","185","15","Tricks of the Trade","Easy mix epoxy - treat it like icing","","Hargrove","","","","","",""
"PWW","2010","10","185","15","Tricks of the Trade","On your mark","","Urban","","","","","",""
"PWW","2010","10","185","15","Tricks of the Trade","Spring loaded stop block","","Mak","","","","","",""
"PWW","2010","10","185","16","Tool Test","Earlex HV 5000 spray station","improve your game with a low cost spray finishing system from Earlex","Huey","","","","","",""
"PWW","2010","10","185","18","Tool Test","Karl Holtey's no. 982 smoothing plane","","Schwarz","","","","","",""
"PWW","2010","10","185","18","Tool Test","Not just for the job site","Bosch power box 360s sound system","Huey","","","","","",""
"PWW","2010","10","185","20","None","Brooke Smith","a visit to the shop of a designer & craftsman","Walker","","","","","",""
"PWW","2010","10","185","22","Arts & Mysteries","Three-legged turned chair","panel seat requires beefy tenons for support","Follansbee","","","","","",""
"PWW","2010","10","185","24","I can do that","Factory cart coffee table","this reproduction of an industrial workhorse will give you years of use in your living room","Depenning","","","","","",""
"PWW","2010","10","185","26","None","Arts & Crafts buffet","this contemporary server combines classic elements from traditional Arts & Crafts masters including Gustav Stickley, Harvey Ellis and Greene & Greene - a recipe for design success","Lang","","","","","",""
"PWW","2010","10","185","34","None","Understand & use a bowsaw","these traditional tools are woefully misunderstood by modern woodworkers - here's a primer","Dunbar","","","","","",""
"PWW","2010","10","185","38","None","Veneer is the future: part 1","Marc Adams contends that the material once used on the finest furniture of the past should be part of your woodworking future; and he shows you how to get started","Adams","","","","","",""
"PWW","2010","10","185","46","None","Magobei's dining table: part 2","the fear of a sagging tabletop leads to an innovation in drawer design that incorporates Western joints and Japanese aesthetics","Odate","","","","","",""
"PWW","2010","10","185","52","None","Where does the glue go?","an experiment exposed under plexiglas reveals thirst, not starvation, leads to weak glue joints (and it leads the author to adopt a new gluing technique)","Lang","","","","","",""
"PWW","2010","10","185","54","Flexner on Finishing","Optimize a spray gun","a simple test reveals ideal pressure for atomization","Flexner","","","","","",""
"PWW","2010","10","185","62","None","Glossary of woodworking's terminology","","","","","","","",""
"PWW","2010","10","185","64","None","Chainsaw massacre","premediated cedar slaughter satifies","Asnault","","","","","",""
"PWW","2010","11","186","6","None","New workbench book teaches you how to fish","","Schwarz","","","","","",""
"PWW","2010","11","186","8","Letters","Cleaning grease from wood","","Flexner","","","","","",""
"PWW","2010","11","186","8","Letters","Dovetail saw configuration: what's the best choice","","Schwarz","","","","","",""
"PWW","2010","11","186","8","Letters","Filling benchtop cracks","","Schwarz","","","","","",""
"PWW","2010","11","186","10","Letters","Leg vise pressure: does guide height matter?","","Schwarz","","","","","",""
"PWW","2010","11","186","10","Letters","Tighten a stuffed mallet","","Schwarz","","","","","",""
"PWW","2010","11","186","12","Tricks of the Trade","Repair veneer with pressure","","Kennedy","","","","","",""
"PWW","2010","11","186","12","Tricks of the Trade","Scraper clears dovetail corners","","Hanna","","","","","",""
"PWW","2010","11","186","12","Tricks of the Trade","Template routing small parts","","Bagnall","","","","","",""
"PWW","2010","11","186","14","Tricks of the Trade","Fast finishing of doors","","Urban","","","","","",""
"PWW","2010","11","186","14","Tricks of the Trade","Steel weight 'clamps'","","Whetstone","","","","","",""
"PWW","2010","11","186","14","Tricks of the Trade","Super sanding block","","Henderson","","","","","",""
"PWW","2010","11","186","16","Tool Test","Delta's new 18in. drill press","","Huey","","","","","",""
"PWW","2010","11","186","18","Tool Test","Glen-Drake dovetail saw","","Lang","","","","","",""
"PWW","2010","11","186","19","Tool Test","Beadboards by router (from Infinity Cutting Tools)","","Huey","","","","","",""
"PWW","2010","11","186","22","Design Matters","Add spice to your work","a dash of ornament hoghlights a form","Walker","","","","","",""
"PWW","2010","11","186","24","Arts & Mysteries","Bookstand: a William & Mary rarity","a maximum skills test using minimal materials","Bender","","","","","",""
"PWW","2010","11","186","28","I can do that","Contemporary shelves","construcytion lumber dressep up for display","Lang","","","","","",""
"PWW","2010","11","186","30","None","Hanging corner cupboard","graceful curves and a clever tombstone-panel door add a stylish challenge to this 18th century style piece (and it's easier to build than it looks)","Arnold","","","","","",""
"PWW","2010","11","186","36","None","The forgotten miter box","once common, the miter box has been relegated to garage sales; here's why you should find one for your workshop","Herman","","","","","",""
"PWW","2010","11","186","40","None","Cut, glue & sand veneer","simple and inexpensive tools are the core of a successful veneering job; (part 2 of a series)","Adams","","","","","",""
"PWW","2010","11","186","48","None","Fit doors with ticking sticks","this traditional trick used by carpenters can help you fit doors into almost any irregular opening - and it's adaptable to many other fitting situations","Bilderback","","","","","",""
"PWW","2010","11","186","50","None","Aging your projects gracefully","adding artful (and believable) wear and tear to a piece is like writing a convincing tale of fiction (part l of a series)","Dunbar","","","","","",""
"PWW","2010","11","186","54","Flexner on Finishing","Wiping varnish","a method of brushing onto a complex surface","Flexner","","","","","",""
"PWW","2010","11","186","62","None","Glossary of woodworking's terminology","","","","","","","",""
"PWW","2010","11","186","64","None","Repurposed, reimagined","Morgan library pieces get extended shelf life","Jones","","","","","",""
"PWW","2010","12","187","10","None","What I learned at woodworking in America","","Schwarz","","","","","",""
"PWW","2010","12","187","12","Letters","Moving beyond 'I can do that'","","Schwarz","","","","","",""
"PWW","2010","12","187","12","Letters","Problems planing hard maple","","Schwarz","","","","","",""
"PWW","2010","12","187","12","Letters","Sagging face vise screw concerns","","Schwarz","","","","","",""
"PWW","2010","12","187","14","Letters","'Design by eye' clarification","","Tolpin","","","","","",""
"PWW","2010","12","187","14","Letters","Disston information please","","Schwarz","","","","","",""
"PWW","2010","12","187","14","Letters","What is first in story selection - techniques or aesthetics","","Schwarz","","","","","",""
"PWW","2010","12","187","16","Tricks of the Trade","Auxiliary bandsaw table","","Simpson","","","","","",""
"PWW","2010","12","187","16","Tricks of the Trade","Bench jig for thin pieces","","Quinlivan","","","","","",""
"PWW","2010","12","187","16","Tricks of the Trade","Zero clearance insert for the miter saw","","Miller","","","","","",""
"PWW","2010","12","187","18","Tricks of the Trade","Clamping method for small mitered frames","","Wells","","","","","",""
"PWW","2010","12","187","18","Tricks of the Trade","Drill press extension table","","Moore","","","","","",""
"PWW","2010","12","187","20","Tool Test","Bickford moulding planes","","Schwarz","","","","","",""
"PWW","2010","12","187","22","Tool Test","A better Brad point bit","Colt Five Star wood drills","Huey","","","","","",""
"PWW","2010","12","187","22","Tool Test","Value in chisels made in the USA","Buck Brothers","Lang","","","","","",""
"PWW","2010","12","187","26","None","Great legs","play with proportion to achieve pleasing design","Walker","","","","","",""
"PWW","2010","12","187","28","None","Soup up your sawing savvy","good practice makes perfect - or at least better","Rozaieski","","","","","",""
"PWW","2010","12","187","30","I can do that","Victorian side table","pattern routing makes quick and easy work of these urn shaped sides","Fitzpatrick","","","","","",""
"PWW","2010","12","187","32","None","Line & Berry chest of drawers","the inlay design on this traditional Chester County, Pa., piece is made simpler and faster with router patterns and a good straight bit","Walker","","","","","",""
"PWW","2010","12","187","42","None","Cross-grain solutions","learn several methods for defeating cross-grain splits in traditional solid wood construction","Turner","","","","","",""
"PWW","2010","12","187","46","None","English layout square","this useful tool is easy to make, easy on the eyes and awesome to use","Schwarz","","","","","",""
"PWW","2010","12","187","48","None","Simple patterns in veneer","in part three of this series, Marc shows you how to match a panel in veneer using only mirrors, a cheap knife and a straightedge","Adams","","","","","",""
"PWW","2010","12","187","52","None","Greene & Greene frame","details shaped by hand and eye help to define the style of this iconic offshoot of Arts & Crafts","Lang","","","","","",""
"PWW","2010","12","187","54","None","Furniture's battle scars","in this second part of his 'Aging Furniture' story, Dunbar shows you how to create a convincing story of 'incidental' wear on your newly built piece of furniture","Dunbar","","","","","",""
"PWW","2010","12","187","60","Flexner on Finishing","Staining wood","a primer on coloring","Flexner","","","","","",""
"PWW","2010","12","187","64","Jig Journal","Moxon's ingenious bench vise","17th century design saves your 21st century back","Schwarz","","","","","",""
"PWW","2010","12","187","70","None","Glossary of woodworking's terminology","","","","","","","",""
"PWW","2010","12","187","72","None","Too delicate a touch","the hands are the tools that mean the most","Graham","","","","","",""
"PWW","2011","2","188","8","None","What's a workbench worth?","","Schwarz","","","","","",""
"PWW","2011","2","188","10","Letters","How to cope: push or pull with a coping saw?","","Schwarz","","","","","",""
"PWW","2011","2","188","10","Letters","Milling for benches","","Schwarz","","","","","",""
"PWW","2011","2","188","10","Letters","Twin screw vise hole locations","","Schwarz","","","","","",""
"PWW","2011","2","188","12","Letters","Aftermarket plane blades","","Schwarz","","","","","",""
"PWW","2011","2","188","12","Letters","How to make William & Mary Bookstand feet without a lathe?","","Huey","","","","","",""
"PWW","2011","2","188","14","Tricks of the Trade","Dado width adjustor","","Henderson","","","","","",""
"PWW","2011","2","188","14","Tricks of the Trade","Magnetic featherboard","","Cyr","","","","","",""
"PWW","2011","2","188","14","Tricks of the Trade","woodturning calipers gauge","","Mak","","","","","",""
"PWW","2011","2","188","15","Tricks of the Trade","Adjustable magnetic catch","","Goldstein","","","","","",""
"PWW","2011","2","188","15","Tricks of the Trade","Floorboards for tools storage","","Abraham","","","","","",""
"PWW","2011","2","188","15","Tricks of the Trade","Trick for drilling perpendicular holes","","Lees","","","","","",""
"PWW","2011","2","188","16","Tool Test","Benchcrafted glide vise","machined to the nth degree, this leg vise clamps like a champ","Fitzpatrick","","","","","",""
"PWW","2011","2","188","18","Tool Test","A fusion of saw and colors","Grizzly hybrid table saw G0715P","Huey","","","","","",""
"PWW","2011","2","188","18","Tool Test","Crank up your router","Woodpeckr router lift","Huey","","","","","",""
"PWW","2011","2","188","20","None","Essential dividers","unlock your creativity with this humble tool","Walker","","","","","",""
"PWW","2011","2","188","22","None","Replace your tailed router","Stop the screaming once and for all (use a hand plane)","Rozaieski","","","","","",""
"PWW","2011","2","188","24","I can do that","Pirate chest","","Fitzpatrick","","","","","",""
"PWW","2011","2","188","26","None","Three-legged occasional table","this eye-catching modern table can be made using steam-bending or clever bent laminations","Fortune","","","","","",""
"PWW","2011","2","188","34","None","Roubo's folding bookstand","the author translates (and channels) the 18th-century French Master and builds a folding bookstand from one plank of wood","Underhill","","","","","",""
"PWW","2011","2","188","38","None","A geometry lesson in veneer","in the final installment of our veneer series, discover how to make Louis cubes - a simple form of parquetry that is easier to make than it appears (really!)","Adams","","","","","",""
"PWW","2011","2","188","42","None","Upgrade your cutterhead","we compare three-knife cutterheads with two stagger-tooth designs - which type is right for your jointer or planer?","Huey","","","","","",""
"PWW","2011","2","188","48","None","Shaker wall cupboard","this classic form from the New Lebanon Shaker community is easy to build in just a few hours","Schwarz","","","","","",""
"PWW","2011","2","188","52","Great Woodshops","Living the European Dream","A St. Louis physian spent years assembling the perfect shop","Schwarz","","","","","",""
"PWW","2011","2","188","56","Flexner on Finishing","Finishing overview","understand the basics","Flexner","","","","","",""
"PWW","2011","2","188","62","None","Glossary of woodworking's terminology","","","","","","","",""
"PWW","2011","4","189","6","None","Why furniture stores make me ill","","Schwarz","","","","","",""
"PWW","2011","4","189","8","Letters","Make a lamination last","","Schwarz","","","","","",""
"PWW","2011","4","189","8","Letters","Plow plane help please","","Yang","","","","","",""
"PWW","2011","4","189","8","Letters","Ticking sticks are great","","Dyer","","","","","",""
"PWW","2011","4","189","10","Letters","Chest moulding questions","","Huey","","","","","",""
"PWW","2011","4","189","10","Letters","Four-sided tapered legs","","Huey","","","","","",""
"PWW","2011","4","189","10","Letters","Shooting boards woes","","Schwarz","","","","","",""
"PWW","2011","4","189","12","Tricks of the Trade","Benchtop saw upgrade","","Chiapetta","","","","","",""
"PWW","2011","4","189","13","Tricks of the Trade","Shopmade pen press","","Duclos","","","","","",""
"PWW","2011","4","189","13","Tricks of the Trade","Transferring images to wood","","Ruffman","","","","","",""
"PWW","2011","4","189","14","Tool Test","DeWalt's compact routers","one motor, two bases and a fistful of power","Huey","","","","","",""
"PWW","2011","4","189","16","Tool Test","Ceros (compact electric random orbit sander): air sander size - electric heart","Mirka","Huey","","","","","",""
"PWW","2011","4","189","16","Tool Test","Is Bosch's axial glide tool the future of miter saws?","Mirka","Huey","","","","","",""
"PWW","2011","4","189","20","Design Matters","Double-duty dovetails","what's more important: strength or aesthetics?","Walker","","","","","",""
"PWW","2011","4","189","22","Arts & Mysteries","Separated at birth?","Western and Eastern tools might not be as different as you think","Rozaieski, Pan","","","","","",""
"PWW","2011","4","189","26","I can do that","Tool rack","swiped from a French engraving, this rack works in the shop or even in your kitchen","Schwarz","","","","","",""
"PWW","2011","4","189","28","None","Gustav Stickley Morris chair","reproduce this Arts & Crafts classic and reward yourself with the ultimate (and original) easy chair","Lang","","","","","",""
"PWW","2011","4","189","36","None","Bend the laws of lignum","recent innovation, Compwood, lets you bend wood without steam or adhesives","Schwarz","","","","","",""
"PWW","2011","4","189","38","None","Precision inlay, simple tools","a few shop-made appliances allow you to add stunning face-grain inlay to your work","Abraham","","","","","",""
"PWW","2011","4","189","44","None","Dovetailed keepsake box","the dovetail shortcuts you'll learn as you build this classic box will help make you a better (and quicker) joiner","Huey","","","","","",""
"PWW","2011","4","189","46","None","Dovetail saw selection","don't get bogged down by minutiae","Huey","","","","","",""
"PWW","2011","4","189","48","None","Variable-pitch jack plane","this shop-made jack plane can be easily set to work at 45° for rough work or 52° for smoothing chores","Wilson","","","","","",""
"PWW","2011","4","189","54","None","The Gottshall block challenge","a piece of scrap and an afternoon of work will challenge and stretch your hand-tool skills","Lang","","","","","",""
"PWW","2011","4","189","54","Flexner on Finishing","Shellac: a challenging finish","this traditional finish can be tricky to apply","Flexner","","","","","",""
"PWW","2011","4","189","62","None","Glossary of woodworking's terminology","","","","","","","",""
"PWW","2011","4","189","64","None","CSI: tools","it's hard to hide the loot when your wife has detective skills","McMahon","","","","","",""
"PWW","2011","6","190","8","None","The curious case of the Stanley works","","Schwarz","","","","","",""
"PWW","2011","6","190","10","Letters","Kids & woodworking","","Schwarz","","","","","",""
"PWW","2011","6","190","10","Letters","Replacement for gel varnish","","Flexner","","","","","",""
"PWW","2011","6","190","10","Letters","Sawing for lefties","","Schwarz","","","","","",""
"PWW","2011","6","190","12","Letters","Ticking stick memories","","Fergerstrom","","","","","",""
"PWW","2011","6","190","12","Letters","Vise & bench base problems","","Schwarz","","","","","",""
"PWW","2011","6","190","14","Letters","Multi-use bench hook","","Nickol","","","","","",""
"PWW","2011","6","190","15","Tricks of the Trade","Carabiner cord holder","","Urban","","","","","",""
"PWW","2011","6","190","15","Tricks of the Trade","Long boards supports","","Quinlivan","","","","","",""
"PWW","2011","6","190","15","Tricks of the Trade","Sharpening spokeshave blades","","Larsen","","","","","",""
"PWW","2011","6","190","16","Tool Test","Stanley's new chisels","New Britain is back - and they want woodworkers","Schwarz","","","","","",""
"PWW","2011","6","190","18","Tool Test","The best in brad nailers","Grex 1850GB","Huey","","","","","",""
"PWW","2011","6","190","18","Tool Test","Wenzloff & Sons no-set saw no. 77","","Schwarz","","","","","",""
"PWW","2011","6","190","20","Design Matters","Ask a toolmaker","Konrad Sauer (Sauer & Steiner) designs more than just awe-inspiring infill planes","Walker","","","","","",""
"PWW","2011","6","190","22","I can do that","Stacking bookcases","make boxes to fit your books - and your space","Lang","","","","","",""
"PWW","2011","6","190","24","None","Monticello's stacking bookcases","build the book boxes that held the foundation for the Library of Congress (Thomas Jefferson)","Schwarz","","","","","",""
"PWW","2011","6","190","30","None","The Craft Classics in just 5'","fight ignorance in 15 minutes a day with our collection of must-have woodworking books","Schwarz","","","","","",""
"PWW","2011","6","190","36","None","Caddy for your tea, Governor?","use unconventional (and quicker) techniques to build a traditional inlaid tea caddy","Huey","","","","","",""
"PWW","2011","6","190","40","None","Secrets of the sector","just two sticks and one hinge will eliminate math and layout errors as you work","Tolpin","","","","","",""
"PWW","2011","6","190","46","None","Jasmine jewelry box","simple tools, techniques and ioinery deliver elegant results in this ash jewelry box","Rogowski","","","","","",""
"PWW","2011","6","190","52","None","Combination squares","discover how to choose and make full use of this must-have measuring and layout tool","Lang","","","","","",""
"PWW","2011","6","190","58","Flexner on Finishing","Lacquer thinner","this solvent is unique","Flexner","","","","","",""
"PWW","2011","6","190","62","None","Glossary of woodworking's terminology","","","","","","","",""
"PWW","2011","6","190","64","None","Workshop radicals","farewell TV, DVDs and http","Anderson","","","","","",""
"PWW","2011","8","191","8","None","Two vessels, one treasure","","Schwarz","","","","","",""
"PWW","2011","8","191","10","Letters","Hand-cut stopped dados","","Schwarz","","","","","",""
"PWW","2011","8","191","10","Letters","Surfacing glued-up panels","","Schwarz","","","","","",""
"PWW","2011","8","191","12","Letters","'On the level' is on target","","Mealy","","","","","",""
"PWW","2011","8","191","12","Letters","Sanding woes","","Huey","","","","","",""
"PWW","2011","8","191","12","Letters","Sawcut cleanup on inside surface of Roubo bookstand","","Schwarz","","","","","",""
"PWW","2011","8","191","14","Tricks of the Trade","Framing square planing stop","","Hayward","","","","","",""
"PWW","2011","8","191","14","Tricks of the Trade","Sandpaper hold-down","","Balbis","","","","","",""
"PWW","2011","8","191","14","Tricks of the Trade","Slide out tool storage","","Plotke","","","","","",""
"PWW","2011","8","191","15","Tricks of the Trade","A better dado setup","","Freeman","","","","","",""
"PWW","2011","8","191","15","Tricks of the Trade","Beveling dowels with a pencil sharpener","","Vigier","","","","","",""
"PWW","2011","8","191","15","Tricks of the Trade","Deep reach clamp vise","","Anderson","","","","","",""
"PWW","2011","8","191","15","Tricks of the Trade","Get a handle on sheet goods","","Riccardella","","","","","",""
"PWW","2011","8","191","16","Tool Test","Festool CXS drill-driver","a mighty small and mighty compact drill","Huey","","","","","",""
"PWW","2011","8","191","18","Tool Test","Lie-Nielsen shoot board plane No. 51","","Schwarz","","","","","",""
"PWW","2011","8","191","18","Tool Test","New spin on dust collectors from Jet","a vortex cone collector","Huey","","","","","",""
"PWW","2011","8","191","20","Design Matters","Color Value","contrast can be used to tell a visual tale","","","","","","",""
"PWW","2011","8","191","22","Arts & Mysteries","The naked apprentice","to understand, you must do","Jansa","","","","","",""
"PWW","2011","8","191","24","None","Lap desk","portable productivity with a nod to steampunk style","Ruffman","","","","","",""
"PWW","2011","8","191","26","None","Spicy Pennsylvania box","open the unique double-arched door of this Queen Anne spice box and you'll reveal some secrets - if you know where to look","Huey","","","","","",""
"PWW","2011","8","191","34","None","If the tool fits","learn how to select tools that fit your body to work more comfortably and efficiently - and how to make a sawbench custom-sized for you","Herman","","","","","",""
"PWW","2011","8","191","38","None","Coffee with The Brethren","build a Shaker-inspired coffee table with turned feet and simple through drawers","Fitzpatrick","","","","","",""
"PWW","2011","8","191","42","None","Tai Chi & woodworking","a martial art form can help you in your quest for balance, concentration and easier work","Lang","","","","","",""
"PWW","2011","8","191","46","None","A bright idea","this light bulb-shaped lamp requires a little plywood (plus a little geometry) to make it look just brilliant","Schwarz","","","","","",""
"PWW","2011","8","191","48","None","How to make 'Condor Tails'","try this ingenious method that combines routers, a band saw and hand tools to make gigantic dovetails","Abraham","","","","","",""
