"magazine","year","month","seq_issue","page_no","category","title","sub-title","author(s)","photographer(s)","optional-1","optional-2","optional-3"
"FWW","1984","1","44","51","None","A blacksmith's bleak view of modern tools","and how to go at hammer and tongs yourself","Richardson","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","53","None","Alexander G. Weygers: a woodworker's blacksmith","","Petrovich","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","54","None","Blanket chests and record cabinet","contemporary versions of traditional frame-and-panel designs","Watts","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","56","None","Cutting panels with a router","","Watts","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","58","None","That piano finish","modern method makes opaque lacquer gleam","Steinert","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","60","None","Colorful finishes with acrylic lacquer","","Morris","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","62","None","Auger bits","how to tune these deceptively simple tools","Starr","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","64","None","How to make a wooden flute","lathe-boring long holes, and keeping them centered","Freegard","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","68","None","Modular chairs around a standard seat","with comfort settled, visual and structural design can blossom","Smythe","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","70","None","Leather seats for wooden chairs","straightforward combination enhances both materials","During","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","72","None","Inventing the coffee table","antique tray generates a mahogany reproduction","Landon","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","74","None","Rethinking the federal style","the work of Ruppert Kohlmaier, Sr","Mussey","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","76","None","Portfolio: Judy Kensley McKie","an innovative designer talks about making a living.","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","1","44","108","Backside","finding chairs inside an elm log","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","10","Methods of Work","hammer-eye joint for chair spindles","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","10","Methods of Work","laminated bracket foot","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","10","Methods of Work","laminated mortise and tenon","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","10","Methods of Work","raising panels with the router","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","10","Methods of Work","two shop-made router subbases","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","12","Methods of Work","improved tablesaw push stick","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","12","Methods of Work","laminated plywood storage bracket","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","12","Methods of Work","reground hole cutter","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","12","Methods of Work","tool for scraping beads","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","14","Methods of Work","how to fold sandpaper","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","14","Methods of Work","inlaying veneer in turnings","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","14","Methods of Work","sandpaper sizer","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","14","Methods of Work","superellipse","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","32","None","How to make drawers","design for drawing table illustrates the principles","Frid","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","36","None","Drawer-stop ideas from three makers","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","36","None","Instead of dovetails","","Frid","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","39","None","Varnish finish that is rubbed on","sanding is the way to a glass-smooth surface","Thomas","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","40","None","A dehumidifier kiln","home-dried lumber with no frills","Klimesh","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","42","None","Don't let that dry look fool you","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","43","None","Pipe clamps","six versatile tips.","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","44","None","Knockdown furniture","form follows junction","Erpelding","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","48","None","Doweling jigs","putting nine to the test","Sloan","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","52","None","Boston bomb̩ chest","bulging drawer fronts are all shaped at once","Patterson","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","57","None","How to make slope-sided boxes","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","58","None","A patternmaker's carving tips","and a portable carving kit for whittling wherever you are","Auger","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","61","None","Boomerang","a laminated flier that is prettier than plywood","Gerhards","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","63","None","Throwing the boomerang","","Huening","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","64","None","The bottom line for turned bowls","versatile chucking plug permits a variety of designs","Smith","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","67","None","An eye on marquetry, here and abroad","you can begin with an easy kit, but the sky is the limit","Cummins","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","71","None","Winners from the 1983 British marquetry show","","Ives","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","72","None","Laying plastic laminates","understanding the basics of this ubiquitous veneer","Gavin","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","76","None","The woodworker's tools","function is but one reason for making","Bertorelli","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","79","None","Portfolio: Garry Knox Bennett","Oakland innovator takes on the trestle table","Kelsey","","","","","","","","","","","","","","","","","","",""
"FWW","1984","3","45","116","Backside","Superior ex machina fantasy machines","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","10","Methods of Work","T-square router guide","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","10","Methods of Work","contour sander","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","10","Methods of Work","home-built vertical sander","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","10","Methods of Work","routing dovetail slots for Shaker table legs","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","10","Methods of Work","vacuum clamping system","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","12","Methods of Work","keeping padauk's color","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","12","Methods of Work","miniature log-house joint","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","12","Methods of Work","poor-boy radial-arm saw","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","12","Methods of Work","shop-made tool rests","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","12","Methods of Work","stabilizing tall candlesticks","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","14","Methods of Work","bandsaw rip fence adjusts for drift","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","14","Methods of Work","masking drill stop","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","14","Methods of Work","stopping sandpaper gumming","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","36","None","Veneering","preparing substrates is the first step","Kirby","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","39","None","Getting on the good side of veneer","","Kirby","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","40","None","Files in the woodshop","they are often a good alternative to abrasives","Kramer","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","44","None","Covered bridges","new technology extends the tradition","Elliott","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","48","None","Plywood basics","the ideal material for box furniture","Taylor","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","50","None","How to buy hardwood plywood","","Taylor","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","54","None","Made in Taiwan","copycat tools give U.S. makers a run for their money","Bertorelli","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","57","None","Tips on buying Taiwanese machines","","Bertorelli","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","58","None","A swing-away drill press table","versatile accessories help sand and rout","DeCristoforo","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","59","None","An oscillating spindle sander","Taiwanese drill press spins and bobs","Glewwe","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","62","None","The great American pines","forty species yields three distinct families of cabinet woods","Arno","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","65","None","Jimmy Carter, woodworker","a visit with the former president, and drawings of his porch swing","Cummins","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","70","None","Making a blind finger joint","miter hides the router-cut fingers","Rome","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","72","None","Seat-of-the-pants chair design","a scrapwood mockup solves basic problems","Singley","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","76","None","Boring angled holes","","Singley","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","78","None","Ideas go further than techniques","two California shows highlight a new direction","Buchner","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","82","None","Water gilding","how to match the golden age's incomparable shine","Russo","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","86","None","Mass-producing Cleopatra's mirror","making a living without jigs or a tape measure","Kelsey","","","","","","","","","","","","","","","","","","",""
"FWW","1984","5","46","108","Backside","cosmic maypoles","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","8","Methods of Work","bandsawn multiples","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","8","Methods of Work","installing box hinges, two ways","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","8","Methods of Work","installing threaded inserts","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","8","Methods of Work","locking stop block","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","8","Methods of Work","stop hinges for jewelry boxes","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","8","Methods of Work","turning without a lathe","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","10","Methods of Work","clamp perches for round table tops","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","10","Methods of Work","low-cost power hone","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","10","Methods of Work","outdoor workbench","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","10","Methods of Work","routing European hinge mortises","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","10","Methods of Work","routing deep through mortises","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","30","None","High-rise millwork","working wood inside the glass and stell monolith","O'Hearn","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","36","None","Millwork joinery: engineering, ingenuity","","O'Hearn","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","37","None","Laying veneer","meeting the small shop's pressing needs","Kirby","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","41","None","Bench pressing veneer","","Kirby","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","42","None","Making a Hepplewhite card table","recapturing an essential delicacy","Landon","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","45","None","An 18th-century wooden hinge","","Landon","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","46","None","Little gems","jeweler carves contemporary netsuke","Wraight","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","50","None","Netsuke, a tradition of miniature sculpture","","Freegard","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","51","None","Scroll saws compared","precision for a price","Kopf","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","54","None","Pattern sawing","identical pieces without much fuss","Cummins","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","56","None","Furniture from paintings","off the wall and into the workshop","Ball Campbell","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","60","None","Clearing the air","a low-tech way to ventilate the small shop","Carnell","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","62","None","Patchwork marquetry","fancy wood, plane geometry","Peck","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","64","None","Jigs speed veneer cutting","","Peck","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","65","None","Water based varnishes","how they compare to the old favorites","Newell","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","67","None","Harvesting burls","strange formations are turner's delight","Lindquist","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","70","None","Tips for turning irregular pieces","","Osolnik","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","72","None","Plans for a high-chair/rocker","two chairs for the price of one","Swinyard","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","76","None","Souped-up spade bits","ideas for special-purpose, low-cost boring tools","Philips","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","78","None","My search for the finest period furniture","Atlanta cabinetmaker will not settle for second best","Scott","","","","","","","","","","","","","","","","","","",""
"FWW","1984","7","47","104","Backside","decoy or duck?","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","8","Methods of Work","home-built outboard lathe","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","8","Methods of Work","rip fence extensions, two ways","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","8","Methods of Work","shop-made pull saw","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","8","Methods of Work","thickness planing on the jointer","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","10","Methods of Work","bowl turning chuck","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","10","Methods of Work","foam faceplate for turning bowl feet","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","10","Methods of Work","plywood shelf dadoes","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","10","Methods of Work","wall mounting cabinets","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","12","Methods of Work","extending pipe clamps","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","12","Methods of Work","home-made bit for deep holes","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","12","Methods of Work","regrinding chisels on a disc grinder","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","12","Methods of Work","reversing pipe clamp","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","14","Q&A","long jointer tables","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","14","Q&A","magnolia wood","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","14","Q&A","satin piano finish","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","14","Q&A","upholstered-chair joinery","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","16","Q&A","finish for cedar siding","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","16","Q&A","gelled tung oil","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","16","Q&A","removing dog stains","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","16","Q&A","resawing ironwood","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","18","Q&A","oil over wax","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","30","None","A visit to Berea, Kentucky","where woodworkers share a tradition of value","Cummins","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","37","None","Triangular sensibility","intuitive geometry makes strong designs","Marcoux","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","40","None","Working with dowels","","Marcoux","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","42","None","Hepplewhite chest of drawers","delicate inlay fans life into traditional piece","Lynch","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","46","None","Starting out","edge joining for the beginner","Holmes","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","47","None","For a close shave","","Holmes","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","52","None","Shop-built sharpener","salvaged garbage disposal grinds a keen edge","Dewey","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","54","None","Fabric-backed tambours","it is not that difficult to roll your own","Daulton","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","57","None","Wired tambours","support you cannot see","Tucker","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","59","None","Sharpening screwdrivers","","Podmaniczky","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","60","None","Chicago furniture","then and now","Holmes","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","64","None","Pennsy painted chests","vivid colors brighten the basic box","Hanisch","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","68","None","Japanese measuring and marking tools","more than simple utility","Odate","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","72","None","English oak table","reproducing an Arts and Crafts classic","Taylor","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","75","None","Chipping away at decoration","","Taylor","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","76","None","Quartersawn lumber","the quality is in the cutting","Talarico","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","78","None","Turning music boxes","try a different movement on your lathe","Jacobson","","","","","","","","","","","","","","","","","","",""
"FWW","1984","9","48","116","Backside","trio in Soho","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","8","Methods of Work","clamping hexagonal box tops","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","8","Methods of Work","foam finish applicators","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","8","Methods of Work","simple saw vise","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","8","Methods of Work","slot mortiser","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","8","Methods of Work","stationary jig for cutting open mortises","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","10","Methods of Work","aquarium pump clears sawdust","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","10","Methods of Work","bench vise improved","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","10","Methods of Work","double scratch stock","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","10","Methods of Work","drawing giant, shallow arcs","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","10","Methods of Work","tablesaw guard","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","12","Methods of Work","PEG vat from scavenged water heater","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","14","Q&A","coloring tung-oil varnish","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","14","Q&A","pierced-tin designs","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","14","Q&A","production spindle turning","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","14","Q&A","repairing shellac finishes","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","16","Q&A","filler on oak","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","16","Q&A","grooves with a router","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","16","Q&A","identifying maple","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","16","Q&A","preparing bone for inlay","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","16","Q&A","shaper cutters on a router","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","16","Q&A","wax origins","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","38","None","Wooden puzzles","easy to make, but tough to solve","Coffin","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","42","None","A doormaker's gallery","","","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","44","None","Building doors","frame-and-panel makes elegant entries","Birchard","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","48","None","A shaper makes it simple","","Birchard","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","49","None","Vintage machines","searching for the cast iron classics","Howell","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","51","None","Used machines and abused buyers","","Seidel","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","52","None","Tips for mounting hardware: hinging a jewelry box","","Bush","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","53","None","Tips for mounting hardware: gauge speeds knife-hinge installation","","Brusso","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","54","None","Tips for mounting hardware: locking up a chest","","Watts","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","55","None","Marquetry mystery","a story assembled piece by piece","Williams","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","58","None","Tubular table","a router makes the legs round","Warner","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","60","None","Chippendale sofa","templates for the basic frame, and some design options","Vandal","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","64","None","Getting a frame upholstered","","McCarthy","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","66","None","Three easy chairs","","Holmes","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","67","None","Make a hook scraper","","Vaughn","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","68","None","Starting out","cutting a bridle joint","Holmes","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","74","None","The finish cracked","conservator's fix for a fractured film","Landrey","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","77","None","Making snowshoes","cold bending the Indian way","Vaillancourt","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","81","None","Chatterwork","a risky path to a faceted finish","Paulsen","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","84","None","Shipping furniture","crated crafts arrive intact","Erickson Greensfelder","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","86","None","St. Louis show","gateway draws Midwest's best","Bertorelli","","","","","","","","","","","","","","","","","","",""
"FWW","1984","11","49","124","Backside","black folk art","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","10","Methods of Work","chucking bowl blanks","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","10","Methods of Work","folding saw rack","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","10","Methods of Work","improved push sticks","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","10","Methods of Work","sandpaper tearing tool","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","12","Methods of Work","alignment block for accurate threading","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","12","Methods of Work","clamping odd shapes","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","12","Methods of Work","clothes-iron shop applications","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","12","Methods of Work","ellipse layout revisited","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","14","Methods of Work","edging plywood drawer fronts","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","14","Methods of Work","extending lathe capacity","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","14","Methods of Work","routing V-grooves in tongue-and-groove","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","14","Methods of Work","safe molding on the table saw","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","16","Q&A","curved handrail","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","16","Q&A","disassembling glue joints","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","16","Q&A","matching solid wood and plywood","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","16","Q&A","plunge routers on a router table","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","18","Q&A","blushing lacquer","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","18","Q&A","decay resistance","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","18","Q&A","fastener holding strength","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","18","Q&A","glue for cutting boards","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","20","Q&A","inga wood","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","20","Q&A","inlaying metal in wood","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","20","Q&A","removing resin from softwoods","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","30","None","Kerf bent seats","a tablesawn alternative to scooping","Singley","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","35","None","A simply elegant chair","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","37","None","Hardwood lumber grades","there is a method to the madness","Sloan","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","40","None","David Pye","master of wood and works","Ryan","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","44","None","Decorative turning","plunging right into a bowl's personality","Alexander","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","46","None","Provincial corner cupboard","no-frills country joinery","Lynch","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","49","None","Fancy raised panels","woodcarver has a field day","Schroeder","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","51","None","Carving the curves","","Schroeder","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","52","None","Wood type","minding your fIpfP's and fIqfP's","Watts","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","54","None","Starting out","simple bookcase joints","Holmes","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","60","None","Tips from a London carving shop","a sharp pencil cuts through the problems","Bacon","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","64","None","Driftwood finishes","weathered wood in an hour or two","Cummins","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","66","None","Monumental sculpture","speaking the language of wood","Luecking","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","70","None","Small projects: laminated bracelets","","Trombly","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","71","None","Small projects: kaleidoscope","","Kelsey","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","73","None","Making and modifying small tools","small-shop methods for those special cuts","Lawrence","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","77","None","Designing with veneers","illusion can be as strong as structure","Kirby","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","81","None","Matchmaking","","Kirby","","","","","","","","","","","","","","","","","","",""
"FWW","1985","1","50","116","Backside","Gutenberg revived","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","3","51","8","Methods of Work","all-wood adjustable shelf bracket","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","3","51","8","Methods of Work","clamping round table tops revisited","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","3","51","8","Methods of Work","collet chuck for tuning miniatures","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","3","51","8","Methods of Work","jointer thicknessing, another design","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","3","51","10","Methods of Work","center finder from a corn-chip can","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","3","51","10","Methods of Work","chisel sheaths from old glove fingers","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","3","51","10","Methods of Work","patching veneer","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","3","51","10","Methods of Work","sharpening skew chisels","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","3","51","10","Methods of Work","smoothing turned goods with cloth","","","","","","","","","","","","","","","","","","","","",""
"FWW","1985","3","51","12","Methods of Work","disassembling old table tops","","","","","","","","","","","","","","","","","","","","",""
